fmisid,station,time_utc,Maximum temperature [°C],Minimum temperature [°C],Average relative humidity [%],Wind speed [m/s],Average air pressure [hPa]
106435,Muonio Oustajärvi,2025-12-01 02:00:00+00:00,-18.4,-19.8,83.0,1.8,1010.9
106435,Muonio Oustajärvi,2025-12-01 03:00:00+00:00,-19.3,-20.2,83.0,0.7,1010.9
106435,Muonio Oustajärvi,2025-12-01 04:00:00+00:00,-18.7,-19.6,83.0,0.5,1010.7
106435,Muonio Oustajärvi,2025-12-01 05:00:00+00:00,-18.5,-18.7,83.0,1.2,1010.7
106435,Muonio Oustajärvi,2025-12-01 06:00:00+00:00,-18.4,-19.0,83.0,1.4,1010.5
106435,Muonio Oustajärvi,2025-12-01 07:00:00+00:00,-18.2,-18.6,84.0,1.1,1010.3
106435,Muonio Oustajärvi,2025-12-01 08:00:00+00:00,-18.4,-18.9,83.0,0.9,1010.2
106435,Muonio Oustajärvi,2025-12-01 09:00:00+00:00,-18.6,-19.0,83.0,1.0,1010.1
106435,Muonio Oustajärvi,2025-12-01 10:00:00+00:00,-18.3,-18.7,83.0,1.1,1010.2
106435,Muonio Oustajärvi,2025-12-01 11:00:00+00:00,-17.4,-18.2,84.0,0.9,1009.9
106435,Muonio Oustajärvi,2025-12-01 12:00:00+00:00,-17.1,-17.4,84.0,0.8,1009.5
106435,Muonio Oustajärvi,2025-12-01 13:00:00+00:00,-17.2,-17.9,84.0,0.9,1009.2
106435,Muonio Oustajärvi,2025-12-01 14:00:00+00:00,-17.8,-18.2,84.0,1.3,1009.1
106435,Muonio Oustajärvi,2025-12-01 15:00:00+00:00,-17.8,-18.3,84.0,1.5,1009.1
106435,Muonio Oustajärvi,2025-12-01 16:00:00+00:00,-17.9,-18.4,83.0,1.2,1009.1
106435,Muonio Oustajärvi,2025-12-01 17:00:00+00:00,-17.4,-18.0,84.0,1.1,1009.1
106435,Muonio Oustajärvi,2025-12-01 18:00:00+00:00,-17.7,-18.6,83.0,0.9,1009.2
106435,Muonio Oustajärvi,2025-12-01 19:00:00+00:00,-18.6,-19.9,83.0,0.6,1009.5
106435,Muonio Oustajärvi,2025-12-01 20:00:00+00:00,-19.8,-21.1,82.0,0.3,1009.9
106435,Muonio Oustajärvi,2025-12-01 21:00:00+00:00,-21.1,-22.7,81.0,0.4,1010.5
106435,Muonio Oustajärvi,2025-12-01 22:00:00+00:00,-22.7,-23.5,80.0,0.4,1011.1
106435,Muonio Oustajärvi,2025-12-01 23:00:00+00:00,-23.5,-24.5,80.0,0.4,1011.8
106435,Muonio Oustajärvi,2025-12-02 00:00:00+00:00,-24.3,-25.0,79.0,0.5,1012.1
106435,Muonio Oustajärvi,2025-12-02 01:00:00+00:00,-24.8,-25.7,79.0,0.9,1012.7
106435,Muonio Oustajärvi,2025-12-02 02:00:00+00:00,-25.6,-26.1,79.0,0.6,1013.3
106435,Muonio Oustajärvi,2025-12-02 03:00:00+00:00,-26.0,-26.6,78.0,0.7,1013.6
106435,Muonio Oustajärvi,2025-12-02 04:00:00+00:00,-26.3,-27.0,78.0,0.8,1014.1
106435,Muonio Oustajärvi,2025-12-02 05:00:00+00:00,-26.8,-27.5,78.0,0.8,1014.5
106435,Muonio Oustajärvi,2025-12-02 06:00:00+00:00,-27.0,-27.9,78.0,1.0,1014.9
106435,Muonio Oustajärvi,2025-12-02 07:00:00+00:00,-27.7,-28.0,77.0,0.4,1015.6
106435,Muonio Oustajärvi,2025-12-02 08:00:00+00:00,-27.9,-28.4,77.0,1.1,1015.9
106435,Muonio Oustajärvi,2025-12-02 09:00:00+00:00,-28.0,-28.4,77.0,1.0,1016.2
106435,Muonio Oustajärvi,2025-12-02 10:00:00+00:00,-27.2,-28.1,77.0,1.0,1016.6
106435,Muonio Oustajärvi,2025-12-02 11:00:00+00:00,-26.2,-27.2,78.0,1.2,1016.5
106435,Muonio Oustajärvi,2025-12-02 12:00:00+00:00,-23.1,-26.1,79.0,1.1,1015.9
106435,Muonio Oustajärvi,2025-12-02 13:00:00+00:00,-21.5,-23.1,80.0,0.6,1015.5
106435,Muonio Oustajärvi,2025-12-02 14:00:00+00:00,-20.3,-21.5,81.0,0.7,1015.1
106435,Muonio Oustajärvi,2025-12-02 15:00:00+00:00,-19.2,-20.4,81.0,0.8,1014.3
106435,Muonio Oustajärvi,2025-12-02 16:00:00+00:00,-18.3,-19.2,82.0,0.6,1013.6
106435,Muonio Oustajärvi,2025-12-02 17:00:00+00:00,-17.3,-18.3,83.0,0.7,1012.9
106435,Muonio Oustajärvi,2025-12-02 18:00:00+00:00,-14.7,-17.3,85.0,1.6,1012.0
106435,Muonio Oustajärvi,2025-12-02 19:00:00+00:00,-11.2,-14.6,88.0,2.7,1010.5
106435,Muonio Oustajärvi,2025-12-02 20:00:00+00:00,-8.5,-11.2,89.0,2.8,1008.6
106435,Muonio Oustajärvi,2025-12-02 21:00:00+00:00,-8.4,-8.9,89.0,3.1,1007.1
106435,Muonio Oustajärvi,2025-12-02 22:00:00+00:00,-8.3,-8.9,89.0,3.2,1005.9
106435,Muonio Oustajärvi,2025-12-02 23:00:00+00:00,-7.9,-8.6,89.0,3.2,1005.2
106435,Muonio Oustajärvi,2025-12-03 00:00:00+00:00,-7.5,-7.9,88.0,3.6,1004.1
106435,Muonio Oustajärvi,2025-12-03 01:00:00+00:00,-7.4,-7.6,88.0,3.1,1003.5
106435,Muonio Oustajärvi,2025-12-03 02:00:00+00:00,-7.4,-7.6,90.0,1.8,1003.1
106435,Muonio Oustajärvi,2025-12-03 03:00:00+00:00,-7.4,-7.5,91.0,0.9,1002.8
106435,Muonio Oustajärvi,2025-12-03 04:00:00+00:00,-7.5,-8.8,92.0,1.4,1002.9
106435,Muonio Oustajärvi,2025-12-03 05:00:00+00:00,-8.7,-9.4,91.0,2.5,1003.8
106435,Muonio Oustajärvi,2025-12-03 06:00:00+00:00,-9.4,-10.2,90.0,2.3,1004.8
106435,Muonio Oustajärvi,2025-12-03 07:00:00+00:00,-10.2,-11.5,89.0,2.3,1005.9
106435,Muonio Oustajärvi,2025-12-03 08:00:00+00:00,-11.6,-13.5,89.0,2.9,1007.0
106435,Muonio Oustajärvi,2025-12-03 09:00:00+00:00,-12.6,-13.9,88.0,2.2,1008.0
106435,Muonio Oustajärvi,2025-12-03 10:00:00+00:00,-13.4,-15.7,87.0,2.5,1008.9
106435,Muonio Oustajärvi,2025-12-03 11:00:00+00:00,-14.7,-16.0,86.0,1.6,1009.6
106435,Muonio Oustajärvi,2025-12-03 12:00:00+00:00,-14.3,-15.9,86.0,2.6,1010.1
106435,Muonio Oustajärvi,2025-12-03 13:00:00+00:00,-14.7,-15.2,86.0,1.1,1010.1
106435,Muonio Oustajärvi,2025-12-03 14:00:00+00:00,-14.6,-16.4,86.0,1.2,1009.9
106435,Muonio Oustajärvi,2025-12-03 15:00:00+00:00,-16.1,-17.7,85.0,0.8,1010.4
106435,Muonio Oustajärvi,2025-12-03 16:00:00+00:00,-16.9,-18.3,84.0,1.2,1010.4
106435,Muonio Oustajärvi,2025-12-03 17:00:00+00:00,-14.8,-16.9,86.0,1.1,1009.8
106435,Muonio Oustajärvi,2025-12-03 18:00:00+00:00,-13.4,-14.7,87.0,0.9,1009.4
106435,Muonio Oustajärvi,2025-12-03 19:00:00+00:00,-11.6,-13.3,91.0,1.2,1008.9
106435,Muonio Oustajärvi,2025-12-03 20:00:00+00:00,-10.5,-11.5,94.0,0.9,1008.7
106435,Muonio Oustajärvi,2025-12-03 21:00:00+00:00,-9.6,-10.5,94.0,0.5,1008.4
106435,Muonio Oustajärvi,2025-12-03 22:00:00+00:00,-5.8,-9.7,95.0,1.8,1008.0
106435,Muonio Oustajärvi,2025-12-03 23:00:00+00:00,-5.0,-5.8,96.0,2.4,1007.7
106435,Muonio Oustajärvi,2025-12-04 00:00:00+00:00,-5.0,-5.9,96.0,2.1,1008.1
106435,Muonio Oustajärvi,2025-12-04 01:00:00+00:00,-5.8,-6.2,95.0,1.7,1008.7
106435,Muonio Oustajärvi,2025-12-04 02:00:00+00:00,-6.1,-6.8,94.0,1.3,1009.1
106435,Muonio Oustajärvi,2025-12-04 03:00:00+00:00,-6.6,-7.1,94.0,1.7,1009.7
106435,Muonio Oustajärvi,2025-12-04 04:00:00+00:00,-7.1,-7.9,95.0,0.8,1010.3
106435,Muonio Oustajärvi,2025-12-04 05:00:00+00:00,-7.4,-8.2,95.0,1.5,1011.0
106435,Muonio Oustajärvi,2025-12-04 06:00:00+00:00,-8.3,-10.9,92.0,1.1,1012.2
106435,Muonio Oustajärvi,2025-12-04 07:00:00+00:00,-10.6,-12.5,91.0,0.6,1013.4
106435,Muonio Oustajärvi,2025-12-04 08:00:00+00:00,-12.3,-13.6,90.0,1.6,1014.5
106435,Muonio Oustajärvi,2025-12-04 09:00:00+00:00,-13.2,-14.9,88.0,0.8,1015.6
106435,Muonio Oustajärvi,2025-12-04 10:00:00+00:00,-15.0,-16.1,86.0,0.9,1016.5
106435,Muonio Oustajärvi,2025-12-04 11:00:00+00:00,-16.2,-17.7,85.0,0.8,1017.3
106435,Muonio Oustajärvi,2025-12-04 12:00:00+00:00,-16.5,-17.8,85.0,1.2,1017.7
106435,Muonio Oustajärvi,2025-12-04 13:00:00+00:00,-17.7,-19.0,84.0,1.4,1018.1
106435,Muonio Oustajärvi,2025-12-04 14:00:00+00:00,-18.9,-20.1,83.0,2.2,1018.5
106435,Muonio Oustajärvi,2025-12-04 15:00:00+00:00,-19.4,-20.5,83.0,2.6,1018.9
106435,Muonio Oustajärvi,2025-12-04 16:00:00+00:00,-19.4,-20.5,83.0,2.2,1019.3
106435,Muonio Oustajärvi,2025-12-04 17:00:00+00:00,-18.9,-19.5,83.0,1.2,1019.6
106435,Muonio Oustajärvi,2025-12-04 18:00:00+00:00,-18.3,-19.0,83.0,0.4,1019.9
106435,Muonio Oustajärvi,2025-12-04 19:00:00+00:00,-15.8,-18.2,85.0,1.0,1019.7
106435,Muonio Oustajärvi,2025-12-04 20:00:00+00:00,-14.4,-15.7,86.0,1.6,1019.6
106435,Muonio Oustajärvi,2025-12-04 21:00:00+00:00,-13.1,-14.3,87.0,0.8,1019.5
106435,Muonio Oustajärvi,2025-12-04 22:00:00+00:00,-12.0,-13.2,88.0,0.5,1019.6
106435,Muonio Oustajärvi,2025-12-04 23:00:00+00:00,-11.2,-12.0,89.0,1.1,1019.5
106435,Muonio Oustajärvi,2025-12-05 00:00:00+00:00,-10.9,-11.2,89.0,0.7,1019.4
106435,Muonio Oustajärvi,2025-12-05 01:00:00+00:00,-10.4,-10.9,90.0,0.8,1019.5
106435,Muonio Oustajärvi,2025-12-05 02:00:00+00:00,-9.3,-10.4,90.0,1.7,1019.6
106435,Muonio Oustajärvi,2025-12-05 03:00:00+00:00,-6.6,-9.3,92.0,2.4,1019.5
106435,Muonio Oustajärvi,2025-12-05 04:00:00+00:00,-6.3,-6.7,93.0,3.2,1019.4
106435,Muonio Oustajärvi,2025-12-05 05:00:00+00:00,-6.3,-6.8,93.0,2.5,1019.6
106435,Muonio Oustajärvi,2025-12-05 06:00:00+00:00,-6.5,-6.7,93.0,2.6,1019.8
106435,Muonio Oustajärvi,2025-12-05 07:00:00+00:00,-6.7,-7.0,93.0,2.3,1020.0
106435,Muonio Oustajärvi,2025-12-05 08:00:00+00:00,-6.6,-6.9,93.0,2.1,1020.2
106435,Muonio Oustajärvi,2025-12-05 09:00:00+00:00,-6.4,-6.9,93.0,1.8,1020.6
106435,Muonio Oustajärvi,2025-12-05 10:00:00+00:00,-6.1,-6.8,93.0,1.9,1021.0
106435,Muonio Oustajärvi,2025-12-05 11:00:00+00:00,-6.4,-6.8,93.0,2.1,1021.2
106435,Muonio Oustajärvi,2025-12-05 12:00:00+00:00,-6.2,-6.6,93.0,1.8,1021.6
106435,Muonio Oustajärvi,2025-12-05 13:00:00+00:00,-6.1,-6.5,94.0,0.6,1021.8
106435,Muonio Oustajärvi,2025-12-05 14:00:00+00:00,-6.2,-6.5,94.0,0.7,1022.1
106435,Muonio Oustajärvi,2025-12-05 15:00:00+00:00,-6.1,-6.5,94.0,1.1,1022.4
106435,Muonio Oustajärvi,2025-12-05 16:00:00+00:00,-5.9,-6.4,94.0,1.1,1022.6
106435,Muonio Oustajärvi,2025-12-05 17:00:00+00:00,-6.1,-6.4,94.0,1.1,1023.0
106435,Muonio Oustajärvi,2025-12-05 18:00:00+00:00,-6.1,-6.4,94.0,0.8,1023.4
106435,Muonio Oustajärvi,2025-12-05 19:00:00+00:00,-6.2,-6.5,93.0,1.0,1023.8
106435,Muonio Oustajärvi,2025-12-05 20:00:00+00:00,-6.2,-6.6,93.0,0.8,1024.0
106435,Muonio Oustajärvi,2025-12-05 21:00:00+00:00,-6.3,-6.5,93.0,0.6,1024.2
106435,Muonio Oustajärvi,2025-12-05 22:00:00+00:00,-6.4,-6.5,94.0,0.7,1024.7
106435,Muonio Oustajärvi,2025-12-05 23:00:00+00:00,-6.3,-6.4,94.0,0.6,1025.0
106435,Muonio Oustajärvi,2025-12-06 00:00:00+00:00,-6.3,-6.4,94.0,1.0,1025.2
106435,Muonio Oustajärvi,2025-12-06 01:00:00+00:00,-6.0,-6.3,95.0,1.0,1025.3
106435,Muonio Oustajärvi,2025-12-06 02:00:00+00:00,-5.8,-6.0,95.0,0.8,1025.4
106435,Muonio Oustajärvi,2025-12-06 03:00:00+00:00,-5.8,-5.9,95.0,1.0,1025.6
106435,Muonio Oustajärvi,2025-12-06 04:00:00+00:00,-5.8,-5.9,94.0,1.2,1025.6
106435,Muonio Oustajärvi,2025-12-06 05:00:00+00:00,-5.3,-5.9,94.0,1.3,1025.7
106435,Muonio Oustajärvi,2025-12-06 06:00:00+00:00,-5.1,-5.4,94.0,1.5,1025.7
106435,Muonio Oustajärvi,2025-12-06 07:00:00+00:00,-5.2,-5.5,94.0,1.4,1026.1
106435,Muonio Oustajärvi,2025-12-06 08:00:00+00:00,-5.0,-5.2,94.0,1.7,1026.3
106435,Muonio Oustajärvi,2025-12-06 09:00:00+00:00,-4.4,-5.2,94.0,1.8,1026.6
106435,Muonio Oustajärvi,2025-12-06 10:00:00+00:00,-4.3,-4.4,94.0,2.8,1026.7
106435,Muonio Oustajärvi,2025-12-06 11:00:00+00:00,-3.9,-4.3,94.0,1.7,1026.6
106435,Muonio Oustajärvi,2025-12-06 12:00:00+00:00,-3.5,-4.0,94.0,1.7,1026.6
106435,Muonio Oustajärvi,2025-12-06 13:00:00+00:00,-2.8,-3.7,95.0,1.4,1026.5
106435,Muonio Oustajärvi,2025-12-06 14:00:00+00:00,-2.7,-2.8,95.0,2.7,1026.5
106435,Muonio Oustajärvi,2025-12-06 15:00:00+00:00,-2.5,-2.7,95.0,2.5,1026.6
106435,Muonio Oustajärvi,2025-12-06 16:00:00+00:00,-2.4,-2.7,95.0,2.3,1026.6
106435,Muonio Oustajärvi,2025-12-06 17:00:00+00:00,-2.7,-2.9,95.0,1.4,1026.7
106435,Muonio Oustajärvi,2025-12-06 18:00:00+00:00,-2.7,-2.9,94.0,1.6,1026.8
106435,Muonio Oustajärvi,2025-12-06 19:00:00+00:00,-2.7,-3.0,93.0,2.1,1026.9
106435,Muonio Oustajärvi,2025-12-06 20:00:00+00:00,-2.7,-3.0,92.0,1.6,1027.1
106435,Muonio Oustajärvi,2025-12-06 21:00:00+00:00,-2.8,-3.3,92.0,1.6,1027.2
106435,Muonio Oustajärvi,2025-12-06 22:00:00+00:00,-3.3,-5.0,93.0,3.5,1027.5
106435,Muonio Oustajärvi,2025-12-06 23:00:00+00:00,-5.0,-5.6,92.0,2.9,1027.8
106435,Muonio Oustajärvi,2025-12-07 00:00:00+00:00,-5.5,-5.7,93.0,2.1,1027.8
106435,Muonio Oustajärvi,2025-12-07 01:00:00+00:00,-5.4,-5.6,93.0,2.0,1027.7
106435,Muonio Oustajärvi,2025-12-07 02:00:00+00:00,-5.1,-5.4,92.0,1.5,1027.4
106435,Muonio Oustajärvi,2025-12-07 03:00:00+00:00,-4.6,-5.2,93.0,1.8,1027.0
106435,Muonio Oustajärvi,2025-12-07 04:00:00+00:00,-4.4,-4.7,93.0,2.6,1026.6
106435,Muonio Oustajärvi,2025-12-07 05:00:00+00:00,-4.2,-4.4,94.0,3.0,1026.0
106435,Muonio Oustajärvi,2025-12-07 06:00:00+00:00,-3.9,-4.2,94.0,3.1,1025.4
106435,Muonio Oustajärvi,2025-12-07 07:00:00+00:00,-3.8,-4.1,94.0,3.1,1024.9
106435,Muonio Oustajärvi,2025-12-07 08:00:00+00:00,-4.2,-5.0,92.0,3.1,1024.8
106435,Muonio Oustajärvi,2025-12-07 09:00:00+00:00,-5.0,-6.1,89.0,2.3,1024.7
106435,Muonio Oustajärvi,2025-12-07 10:00:00+00:00,-6.1,-7.0,89.0,2.7,1024.7
106435,Muonio Oustajärvi,2025-12-07 11:00:00+00:00,-7.0,-7.4,89.0,2.3,1024.5
106435,Muonio Oustajärvi,2025-12-07 12:00:00+00:00,-7.4,-7.6,89.0,1.1,1024.2
106435,Muonio Oustajärvi,2025-12-07 13:00:00+00:00,-7.5,-7.6,90.0,1.4,1023.7
106435,Muonio Oustajärvi,2025-12-07 14:00:00+00:00,-7.3,-7.5,91.0,1.1,1023.2
106435,Muonio Oustajärvi,2025-12-07 15:00:00+00:00,-7.2,-7.3,91.0,0.6,1022.8
106435,Muonio Oustajärvi,2025-12-07 16:00:00+00:00,-7.1,-7.3,92.0,0.4,1022.3
106435,Muonio Oustajärvi,2025-12-07 17:00:00+00:00,-7.0,-7.2,92.0,0.6,1021.9
106435,Muonio Oustajärvi,2025-12-07 18:00:00+00:00,-6.3,-7.0,90.0,1.8,1021.3
106435,Muonio Oustajärvi,2025-12-07 19:00:00+00:00,-6.3,-6.5,89.0,1.9,1020.9
106435,Muonio Oustajärvi,2025-12-07 20:00:00+00:00,-6.2,-6.5,89.0,1.3,1020.4
106435,Muonio Oustajärvi,2025-12-07 21:00:00+00:00,-6.4,-6.9,90.0,1.4,1020.0
106435,Muonio Oustajärvi,2025-12-07 22:00:00+00:00,-6.3,-6.6,90.0,1.5,1019.4
106435,Muonio Oustajärvi,2025-12-07 23:00:00+00:00,-6.5,-6.8,90.0,1.2,1018.8
106435,Muonio Oustajärvi,2025-12-08 00:00:00+00:00,-6.7,-6.9,91.0,0.8,1018.2
106435,Muonio Oustajärvi,2025-12-08 01:00:00+00:00,-6.6,-7.2,90.0,1.0,1017.7
106435,Muonio Oustajärvi,2025-12-08 02:00:00+00:00,-6.8,-7.2,92.0,0.6,1017.1
106435,Muonio Oustajärvi,2025-12-08 03:00:00+00:00,-7.1,-7.3,92.0,0.8,1016.4
106435,Muonio Oustajärvi,2025-12-08 04:00:00+00:00,-7.0,-7.3,91.0,0.7,1015.7
106435,Muonio Oustajärvi,2025-12-08 05:00:00+00:00,-6.1,-7.5,91.0,1.5,1014.9
106435,Muonio Oustajärvi,2025-12-08 06:00:00+00:00,-5.8,-6.2,90.0,1.8,1014.1
106435,Muonio Oustajärvi,2025-12-08 07:00:00+00:00,-5.8,-6.0,90.0,2.0,1013.5
106435,Muonio Oustajärvi,2025-12-08 08:00:00+00:00,-5.8,-6.8,91.0,1.3,1013.3
106435,Muonio Oustajärvi,2025-12-08 09:00:00+00:00,-6.8,-7.3,92.0,1.1,1013.0
106435,Muonio Oustajärvi,2025-12-08 10:00:00+00:00,-6.6,-7.2,92.0,1.0,1012.4
106435,Muonio Oustajärvi,2025-12-08 11:00:00+00:00,-6.4,-6.7,92.0,0.8,1011.8
106435,Muonio Oustajärvi,2025-12-08 12:00:00+00:00,-6.2,-6.5,91.0,0.9,1011.0
106435,Muonio Oustajärvi,2025-12-08 13:00:00+00:00,-6.1,-6.3,91.0,0.7,1010.4
106435,Muonio Oustajärvi,2025-12-08 14:00:00+00:00,-5.9,-6.2,92.0,0.5,1009.8
106435,Muonio Oustajärvi,2025-12-08 15:00:00+00:00,-5.8,-6.1,90.0,1.2,1009.1
106435,Muonio Oustajärvi,2025-12-08 16:00:00+00:00,-6.0,-6.7,91.0,1.2,1008.7
106435,Muonio Oustajärvi,2025-12-08 17:00:00+00:00,-6.7,-7.0,92.0,1.3,1008.4
106435,Muonio Oustajärvi,2025-12-08 18:00:00+00:00,-7.0,-7.8,91.0,1.5,1008.0
106435,Muonio Oustajärvi,2025-12-08 19:00:00+00:00,-7.8,-8.2,92.0,1.3,1007.5
106435,Muonio Oustajärvi,2025-12-08 20:00:00+00:00,-7.4,-7.9,90.0,1.2,1007.3
106435,Muonio Oustajärvi,2025-12-08 21:00:00+00:00,-7.3,-7.5,91.0,0.8,1007.1
106435,Muonio Oustajärvi,2025-12-08 22:00:00+00:00,-7.4,-7.9,91.0,0.7,1006.6
106435,Muonio Oustajärvi,2025-12-08 23:00:00+00:00,-7.8,-8.1,91.0,0.6,1006.2
106435,Muonio Oustajärvi,2025-12-09 00:00:00+00:00,-7.8,-8.3,91.0,1.1,1005.9
106435,Muonio Oustajärvi,2025-12-09 01:00:00+00:00,-8.3,-8.5,91.0,1.2,1005.7
106435,Muonio Oustajärvi,2025-12-09 02:00:00+00:00,-8.2,-8.6,91.0,0.9,1005.5
106435,Muonio Oustajärvi,2025-12-09 03:00:00+00:00,-8.4,-8.7,91.0,0.9,1005.4
106435,Muonio Oustajärvi,2025-12-09 04:00:00+00:00,-8.2,-8.5,91.0,0.8,1005.1
106435,Muonio Oustajärvi,2025-12-09 05:00:00+00:00,-8.2,-8.3,91.0,0.8,1004.7
106435,Muonio Oustajärvi,2025-12-09 06:00:00+00:00,-8.1,-8.2,91.0,0.8,1004.6
106435,Muonio Oustajärvi,2025-12-09 07:00:00+00:00,-7.9,-8.1,91.0,0.6,1004.7
106435,Muonio Oustajärvi,2025-12-09 08:00:00+00:00,-7.6,-8.0,91.0,1.0,1004.6
106435,Muonio Oustajärvi,2025-12-09 09:00:00+00:00,-7.4,-7.6,91.0,0.3,1004.6
106435,Muonio Oustajärvi,2025-12-09 10:00:00+00:00,-7.4,-7.6,91.0,0.4,1004.7
106435,Muonio Oustajärvi,2025-12-09 11:00:00+00:00,-7.4,-7.6,91.0,0.7,1004.7
106435,Muonio Oustajärvi,2025-12-09 12:00:00+00:00,-7.3,-7.5,91.0,0.7,1004.8
106435,Muonio Oustajärvi,2025-12-09 13:00:00+00:00,-7.1,-7.4,92.0,0.8,1004.7
106435,Muonio Oustajärvi,2025-12-09 14:00:00+00:00,-6.9,-7.2,92.0,0.5,1004.8
106435,Muonio Oustajärvi,2025-12-09 15:00:00+00:00,-6.7,-6.9,92.0,0.8,1004.8
106435,Muonio Oustajärvi,2025-12-09 16:00:00+00:00,-6.4,-6.7,92.0,0.9,1004.8
106435,Muonio Oustajärvi,2025-12-09 17:00:00+00:00,-6.4,-6.6,91.0,1.2,1004.9
106435,Muonio Oustajärvi,2025-12-09 18:00:00+00:00,-6.7,-6.9,92.0,2.0,1005.0
106435,Muonio Oustajärvi,2025-12-09 19:00:00+00:00,-6.8,-6.9,91.0,2.8,1005.2
106435,Muonio Oustajärvi,2025-12-09 20:00:00+00:00,-6.8,-6.9,90.0,3.3,1005.4
106435,Muonio Oustajärvi,2025-12-09 21:00:00+00:00,-6.6,-6.9,90.0,2.4,1005.6
106435,Muonio Oustajärvi,2025-12-09 22:00:00+00:00,-6.3,-6.6,90.0,2.4,1005.8
106435,Muonio Oustajärvi,2025-12-09 23:00:00+00:00,-6.5,-6.6,92.0,2.6,1006.0
106435,Muonio Oustajärvi,2025-12-10 00:00:00+00:00,-6.4,-6.5,91.0,3.2,1006.0
106435,Muonio Oustajärvi,2025-12-10 01:00:00+00:00,-6.2,-6.4,91.0,3.2,1006.2
106435,Muonio Oustajärvi,2025-12-10 02:00:00+00:00,-6.1,-6.2,91.0,2.6,1006.3
106435,Muonio Oustajärvi,2025-12-10 03:00:00+00:00,-6.1,-6.2,91.0,3.2,1006.6
106435,Muonio Oustajärvi,2025-12-10 04:00:00+00:00,-6.1,-6.5,91.0,3.2,1006.8
106435,Muonio Oustajärvi,2025-12-10 05:00:00+00:00,-6.5,-6.7,91.0,2.9,1006.8
106435,Muonio Oustajärvi,2025-12-10 06:00:00+00:00,-6.5,-6.6,91.0,3.6,1006.8
106435,Muonio Oustajärvi,2025-12-10 07:00:00+00:00,-6.5,-6.8,90.0,3.0,1006.8
106435,Muonio Oustajärvi,2025-12-10 08:00:00+00:00,-6.6,-7.3,91.0,2.8,1006.8
106435,Muonio Oustajärvi,2025-12-10 09:00:00+00:00,-5.6,-6.6,90.0,4.1,1006.4
106435,Muonio Oustajärvi,2025-12-10 10:00:00+00:00,-4.6,-5.6,90.0,4.5,1006.0
106435,Muonio Oustajärvi,2025-12-10 11:00:00+00:00,-4.0,-4.5,91.0,4.8,1005.7
106435,Muonio Oustajärvi,2025-12-10 12:00:00+00:00,-4.0,-4.1,90.0,6.1,1005.5
106435,Muonio Oustajärvi,2025-12-10 13:00:00+00:00,-4.1,-4.3,91.0,5.9,1005.4
106435,Muonio Oustajärvi,2025-12-10 14:00:00+00:00,-3.8,-4.1,87.0,7.3,1005.1
106435,Muonio Oustajärvi,2025-12-10 15:00:00+00:00,-3.9,-4.5,86.0,7.7,1005.0
106435,Muonio Oustajärvi,2025-12-10 16:00:00+00:00,-4.5,-4.9,85.0,7.4,1005.0
106435,Muonio Oustajärvi,2025-12-10 17:00:00+00:00,-4.7,-5.4,85.0,7.6,1004.7
106435,Muonio Oustajärvi,2025-12-10 18:00:00+00:00,-5.4,-5.5,85.0,6.9,1004.7
106435,Muonio Oustajärvi,2025-12-10 19:00:00+00:00,-5.3,-5.4,84.0,6.6,1004.7
106435,Muonio Oustajärvi,2025-12-10 20:00:00+00:00,-5.3,-5.5,85.0,6.5,1004.7
106435,Muonio Oustajärvi,2025-12-10 21:00:00+00:00,-5.1,-5.3,85.0,5.4,1004.7
106435,Muonio Oustajärvi,2025-12-10 22:00:00+00:00,-5.0,-5.2,85.0,5.9,1004.8
106435,Muonio Oustajärvi,2025-12-10 23:00:00+00:00,-5.1,-5.4,86.0,5.2,1005.0
106435,Muonio Oustajärvi,2025-12-11 00:00:00+00:00,-5.0,-5.4,85.0,5.5,1005.0
106435,Muonio Oustajärvi,2025-12-11 01:00:00+00:00,-4.9,-5.4,84.0,5.2,1005.2
106435,Muonio Oustajärvi,2025-12-11 02:00:00+00:00,-5.3,-5.7,86.0,5.3,1005.7
106435,Muonio Oustajärvi,2025-12-11 03:00:00+00:00,-5.3,-6.0,86.0,6.6,1005.9
106435,Muonio Oustajärvi,2025-12-11 04:00:00+00:00,-6.0,-7.3,88.0,5.3,1006.7
106435,Muonio Oustajärvi,2025-12-11 05:00:00+00:00,-6.6,-7.2,87.0,4.0,1007.2
106435,Muonio Oustajärvi,2025-12-11 06:00:00+00:00,-7.1,-8.6,88.0,3.5,1007.9
106435,Muonio Oustajärvi,2025-12-11 07:00:00+00:00,-8.5,-10.8,90.0,2.9,1008.8
106435,Muonio Oustajärvi,2025-12-11 08:00:00+00:00,-10.0,-11.6,90.0,2.8,1009.7
106435,Muonio Oustajärvi,2025-12-11 09:00:00+00:00,-11.5,-13.8,89.0,2.3,1010.8
106435,Muonio Oustajärvi,2025-12-11 10:00:00+00:00,-11.6,-15.5,88.0,2.0,1011.8
106435,Muonio Oustajärvi,2025-12-11 11:00:00+00:00,-13.9,-16.7,87.0,1.8,1012.6
106435,Muonio Oustajärvi,2025-12-11 12:00:00+00:00,-15.0,-18.3,86.0,2.0,1013.3
106435,Muonio Oustajärvi,2025-12-11 13:00:00+00:00,-17.3,-20.1,84.0,1.2,1014.3
106435,Muonio Oustajärvi,2025-12-11 14:00:00+00:00,-19.4,-22.6,82.0,1.2,1015.4
